Participant,Stimulus,Epoch,Fz_abs_fft_5,F4_abs_fft_5,F8_abs_fft_5,C3_abs_fft_5,Cz_abs_fft_5,C4_abs_fft_5,T8_abs_fft_5,P7_abs_fft_5,P3_abs_fft_5,P4_abs_fft_5,P8_abs_fft_5,PO7_abs_fft_5,PO8_abs_fft_5,O1_abs_fft_5,Oz_abs_fft_5,O2_abs_fft_5,Fz_abs_fft_10,F4_abs_fft_10,F8_abs_fft_10,C3_abs_fft_10,Cz_abs_fft_10,C4_abs_fft_10,T8_abs_fft_10,P7_abs_fft_10,P3_abs_fft_10,P4_abs_fft_10,P8_abs_fft_10,PO7_abs_fft_10,PO8_abs_fft_10,O1_abs_fft_10,Oz_abs_fft_10,O2_abs_fft_10,Fz_abs_fft_20,F4_abs_fft_20,F8_abs_fft_20,C3_abs_fft_20,Cz_abs_fft_20,C4_abs_fft_20,T8_abs_fft_20,P7_abs_fft_20,P3_abs_fft_20,P4_abs_fft_20,P8_abs_fft_20,PO7_abs_fft_20,PO8_abs_fft_20,O1_abs_fft_20,Oz_abs_fft_20,O2_abs_fft_20,Fz_abs_fft_30,F4_abs_fft_30,F8_abs_fft_30,C3_abs_fft_30,Cz_abs_fft_30,C4_abs_fft_30,T8_abs_fft_30,P7_abs_fft_30,P3_abs_fft_30,P4_abs_fft_30,P8_abs_fft_30,PO7_abs_fft_30,PO8_abs_fft_30,O1_abs_fft_30,Oz_abs_fft_30,O2_abs_fft_30,Fz_norm_fft_5,F4_norm_fft_5,F8_norm_fft_5,C3_norm_fft_5,Cz_norm_fft_5,C4_norm_fft_5,T8_norm_fft_5,P7_norm_fft_5,P3_norm_fft_5,P4_norm_fft_5,P8_norm_fft_5,PO7_norm_fft_5,PO8_norm_fft_5,O1_norm_fft_5,Oz_norm_fft_5,O2_norm_fft_5,Fz_norm_fft_10,F4_norm_fft_10,F8_norm_fft_10,C3_norm_fft_10,Cz_norm_fft_10,C4_norm_fft_10,T8_norm_fft_10,P7_norm_fft_10,P3_norm_fft_10,P4_norm_fft_10,P8_norm_fft_10,PO7_norm_fft_10,PO8_norm_fft_10,O1_norm_fft_10,Oz_norm_fft_10,O2_norm_fft_10,Fz_norm_fft_20,F4_norm_fft_20,F8_norm_fft_20,C3_norm_fft_20,Cz_norm_fft_20,C4_norm_fft_20,T8_norm_fft_20,P7_norm_fft_20,P3_norm_fft_20,P4_norm_fft_20,P8_norm_fft_20,PO7_norm_fft_20,PO8_norm_fft_20,O1_norm_fft_20,Oz_norm_fft_20,O2_norm_fft_20,Fz_norm_fft_30,F4_norm_fft_30,F8_norm_fft_30,C3_norm_fft_30,Cz_norm_fft_30,C4_norm_fft_30,T8_norm_fft_30,P7_norm_fft_30,P3_norm_fft_30,P4_norm_fft_30,P8_norm_fft_30,PO7_norm_fft_30,PO8_norm_fft_30,O1_norm_fft_30,Oz_norm_fft_30,O2_norm_fft_30
sub-P004,Contrast4Size2,1,499.9368744744751,825.762719346244,1206.469124741527,339.0836603114292,534.3379866460689,572.3220397167254,649.9694169731165,90.09950763443454,350.69720863660433,411.7169869895094,246.0669943553272,117.29612048768148,408.6220850520424,250.3882390665838,436.204926428492,379.62857730374174,797.6980767695316,1146.584996303853,1116.3871061096581,748.2098982862565,870.6390909890348,960.8592434323427,659.8001300948923,588.458780927794,736.9328514684153,700.4363504933417,515.5455897502532,610.7623635719012,690.0564517291606,319.4205643035377,1155.1421981029393,815.3600364290083,502.2547633681397,519.0476129024222,108.38102585760589,571.5301426508365,686.4729683958822,601.7753933110777,278.4930537817971,625.9313225016382,474.01349307623065,502.0411850380156,556.9165874707401,622.2255078025319,822.1118828368441,1285.9343708309757,1713.8467812968022,1238.7547527587694,169.53339154885649,162.84118158137645,350.8690518143439,177.29279839791596,207.90581483625417,215.03608652764862,130.43884926600103,315.22729069966766,290.0775931507352,372.3797538113993,356.3293544427509,270.5218905460272,452.26785740241496,436.159952296606,580.9692905926535,594.8683373735784,0.004403981871893035,0.006823486595397157,0.010208334516574033,0.00317700590378989,0.004763108888292692,0.005642543196417324,0.006929320837048135,0.0008615511002003374,0.0033666102038703194,0.0043879132573264226,0.002809147975145909,0.0011045773087205348,0.0042488829048410335,0.002506539661332664,0.0043712561753124525,0.003720787520451389,0.007026982902651079,0.009474522365161829,0.009446120746437659,0.007010267796290354,0.007760909567396654,0.00947314520584838,0.007034126022490547,0.005626970928497373,0.007074380965180755,0.007464967551415077,0.005885567275434855,0.0057515478348057906,0.007175258431648095,0.003197595526278571,0.011575803391686904,0.007991446454760723,0.004424400331082491,0.004289021950296502,0.00091704772589264,0.0053548868610416595,0.006119245831393391,0.005932924849407211,0.002969013110694085,0.005985291526110824,0.004550417349390007,0.0053505520567901825,0.006357866515650921,0.0058594962388203555,0.008548380649585456,0.012872990817678035,0.017174641716274017,0.012141191418466079,0.001493432513547923,0.0013455979468034707,0.002968819159132091,0.0016611247698939163,0.0018532802445696797,0.002120048369308557,0.0013906079464302951,0.003014271956039804,0.0027846762419696004,0.003968672923739779,0.004067924213649143,0.002547504048445518,0.004702714899713418,0.004366228314843836,0.005821955336367223,0.005830379529727414
sub-P004,Contrast4Size2,2,241.61557817181722,139.89537938631432,365.54573999293996,314.674814796466,293.70853633532624,504.1710538248483,369.6626215291875,217.94115859799294,397.7069644168959,360.84204134160655,395.37305889957884,381.506086283705,452.0933027738553,220.34009937325715,107.09532866885898,188.12954494491697,532.1479438745802,720.3950022709956,713.1702702325873,551.2328156563268,694.7181767861337,753.765885645747,580.8537902161806,867.1899739595118,526.081064810855,569.798277217446,319.94187191126787,932.8702031086907,505.0526167879472,1553.1465013909913,1930.4578018559748,1123.9527120315977,552.5653132127767,484.23022548896864,174.4060217510268,652.5713520610527,756.5354725315369,618.0453227200016,372.0266704464495,396.1426038771758,636.8828175889827,616.9720568369951,636.4885071782787,242.4744375974987,679.6324664133707,571.8893593721548,783.8389291612029,512.4421852651321,269.588852972388,408.82907726901993,493.6198359115406,364.15041254577955,241.49037092130968,226.85907465539117,246.75485524512948,256.9168835895564,205.86609985050598,410.19059659332225,556.2935285879234,142.19534488380725,721.5040384712146,264.5372631648056,548.1993185915612,761.5267079588219,0.00193843223924452,0.001087979162437619,0.0027700726601918957,0.0031069994532705943,0.0029717427148521795,0.005375915978010582,0.0044032404719159795,0.0026370929209146732,0.004383712055286003,0.00403282560002805,0.005453218633006525,0.004252041855196158,0.0050460381687700805,0.002469811236052634,0.0012066740258983375,0.002054472043684176,0.0042693138342289666,0.005602577830899534,0.0054043400086432715,0.005442698227936645,0.0070291579076970385,0.008037315981512135,0.006918846451841592,0.01049301818953379,0.005798711393576661,0.006368152310276377,0.004412827171991641,0.010397221149792484,0.005637143408036727,0.0174093535007132,0.021751026086254996,0.012274145594558398,0.004433118201750246,0.0037659027586582775,0.0013216331084440573,0.006443282839095878,0.0076546252522127906,0.0065901437623974305,0.004431399867169457,0.004793334416855883,0.007020020102898479,0.006895373654531263,0.008778825235840556,0.0027024770889579127,0.007585715924601271,0.006410357304793527,0.008831739797272968,0.005596134004044358,0.002162856086915935,0.003179501131620695,0.0037406066119478705,0.0035955058348721234,0.0024433993626695846,0.0024189713291638115,0.002939223232152874,0.0031087000699450153,0.0022691523770837834,0.004584352567904591,0.007672728748791952,0.0015848254583555408,0.008053065362192864,0.002965221068600226,0.006176720189215441,0.008316265967040578
sub-P004,Contrast4Size3,0,1344.3033296736455,1077.3815235669922,1403.3547128776775,1444.8820775584063,1488.6692283522675,1096.49750047673,551.3557924670665,1276.8695937692662,1368.896489508624,1182.0101479640873,880.9412724415555,1201.140881880186,1149.7723608724116,946.5863602839263,870.1015511027862,939.7298611894765,348.40418980011617,430.20697824799805,546.0731379492216,400.59486407699256,400.2427627770627,256.6957697595014,383.2794614871175,619.5820690074336,111.02320584969216,181.22869140515166,360.01860881216345,652.3957829713562,639.185119936008,826.5352690596153,1631.734955143826,1138.7508545141984,481.2907214249561,559.9177229835506,566.3090257647582,745.1700572792478,547.37103771961,599.0120095802366,640.3684272156618,671.0163453529851,909.4022521588014,646.4463171743247,543.1329087795282,440.25661918268514,655.2492337570056,543.8813228456679,1106.4402892483906,420.097866287514,244.73062203588245,319.8731838222361,584.9214438191013,190.35741199478858,157.9787636332954,523.7512451450473,917.3174172456825,300.0561385762154,247.8225899181484,355.5056024208293,577.5096628629825,203.90741593551104,689.410799719823,128.32930541541597,335.85902854225634,663.883603414345,0.011235602644397024,0.008456405061864031,0.008362257794806724,0.015058865514593256,0.015303940229768581,0.010758812480264798,0.0052419693320154845,0.012687706123551955,0.01355574928237622,0.01221785806418546,0.009672504288958633,0.01160003304076314,0.010859087430716858,0.009398100090963627,0.007333658539773662,0.008109363005061971,0.0029119402963820027,0.0033767095396818234,0.0032539202757845254,0.0041750840969430915,0.004114608673491147,0.002518693977978943,0.0036439975967548924,0.006156521581646436,0.0010994277175510212,0.0018732719279610489,0.003952909968889666,0.006300520407128363,0.006036818537307473,0.008206183305878044,0.013753092352577689,0.009826807078250543,0.004022597566338529,0.004394813687902511,0.003374501130409164,0.0077663193781406315,0.005627128904947755,0.005877494368841123,0.006088249552317882,0.006667601950490931,0.009005523077583528,0.006681997919353974,0.005963456990821253,0.004251783788209488,0.006188536931674545,0.005399878261689849,0.009325641662989697,0.003625218518719119,0.0020454431402612307,0.002510695748589867,0.003485408113887331,0.00198394506476233,0.0016240663205571314,0.005139037189205474,0.008721319036859021,0.002981529300564378,0.0024541087811872806,0.003674686718114714,0.006340904740988672,0.0019692384114060177,0.0065111776944764615,0.001274106312430033,0.002830790761960196,0.005728958241660068
sub-P004,Contrast4Size3,1,572.3820123189374,815.0919449050228,1092.205464926318,231.0652647253398,140.52964041244203,184.50558542115672,302.805276430155,582.0311161072493,620.2916948779065,399.6823741975818,563.579059580132,637.8962292043501,648.9382214335518,593.2723059054908,628.2752527793017,628.9169746648478,976.5464380079414,769.7899573468862,445.15647390866974,842.6225402152777,1007.0127736936556,712.0031213654134,120.6637918662608,662.602971244967,738.4432133380858,506.31795412278893,466.40518173028283,548.3629424519766,613.3003274088456,408.991790155476,1277.5999237797123,616.16078003645,448.28271520947584,718.6970723977164,526.8074758492678,436.08532225333727,583.4678997701748,548.5930680642724,495.7421511993,304.66217250906334,424.96349910045774,575.3369372771873,716.3834497580202,349.16088603617715,936.86822345496,1256.6190784907203,1826.9321619750835,1372.8373787058217,133.06306216854531,290.7513878913923,306.8524673154948,135.220032392711,156.06095722004784,296.33514210030023,320.8716686001241,141.27395143362727,25.22885627351535,330.67624696498297,283.86324265090803,140.52266492634112,399.27583350907804,208.1627214426944,105.34066532589341,310.44967636073494,0.004963020000214295,0.007120392034337062,0.009232405688465709,0.0022397564249190724,0.0013698162587948643,0.0020306965462081306,0.004074127902096785,0.006126022788673467,0.006409256274535847,0.004364528491003039,0.007221742325531338,0.007005003394688355,0.006788097078458059,0.006620261061125525,0.0068170309779680945,0.006508722380595504,0.00846745599732588,0.00672464783226894,0.0037629047774898265,0.008167689117930109,0.009815882728876272,0.00783641468709901,0.0016234846598801738,0.006974061677041773,0.007630074427172722,0.005528988213983273,0.005976549313698917,0.006021801192003653,0.006415313543259437,0.004563894851882147,0.013862456334748228,0.006376707293050236,0.003886977636353979,0.00627831613524087,0.004453100165622367,0.004227052056010319,0.005687368253731867,0.0060378987771505035,0.006670018945037831,0.003206645418066237,0.004390998614924918,0.006282674985891097,0.009179788695985167,0.0038342806870430316,0.009799935094724568,0.014022475465633497,0.019822924884812,0.014207626334878883,0.0011537655352877676,0.002539914520386469,0.0025938219096481355,0.0013107116584110548,0.0015212081660189345,0.003261509662211952,0.004317204222620783,0.0014869436048654066,0.000260680913037565,0.0036109821056636363,0.0036374438674884072,0.0015431377389822027,0.00417655029311508,0.0023228651420727554,0.001142987210764197,0.003212873619215872
sub-P004,Contrast4Size3,2,1825.54569960429,1888.6855419118926,1716.0591561835752,1643.0810554404538,1431.6718818433014,1148.4277219357066,626.9081048697046,1321.4530932987745,1409.8090445959078,848.1018921597341,363.19476512480514,1194.923491367105,477.61709542189124,799.6365389276546,568.0322955554908,629.3460699634968,225.66018089150285,415.07846595692166,484.1159988399414,276.3449065707172,536.9807220691573,565.3822137981931,677.2198726173245,414.45987184803073,183.8302216911528,405.2157970578266,408.09068633568575,489.68793659136156,437.1469133157406,968.2686771405672,1543.670394073899,900.4154926112791,516.9136244075042,354.841740353719,239.73331527852974,772.424285626576,579.9007242603132,208.42476112130547,108.38741140008852,379.7701477756447,699.8646236433859,301.5352869628048,274.2887060302271,464.2422004651894,328.3725863885028,523.5002413653214,783.1068141497708,448.17861040300977,85.83755867372793,171.9508522183836,159.7158607881456,325.844299721418,250.75928800640708,289.8121883248395,653.2307406031828,192.65251168913184,291.2824762762701,434.7257915096163,509.8768112295832,208.8017917619811,542.5425114381412,292.2045320069315,414.22710630450223,617.09806624799,0.017213183480719128,0.01707074951390298,0.014092800853531672,0.01695993430536785,0.01570067027052611,0.013017931698382714,0.008178084877965255,0.015941438098224105,0.015377741599116623,0.0099967915293227,0.005199834034386669,0.013956137997533013,0.005485962956429299,0.009290174124413903,0.006279998613202495,0.0068476737524385475,0.0021277638236170612,0.0037516570989329164,0.003975708143321152,0.0028524408126694707,0.005888889322867655,0.006408855256732768,0.008834407397652613,0.004999864486124023,0.002005160669177818,0.0047763810988084385,0.005842605796356471,0.005719322172650003,0.005021117954015438,0.011249341634531807,0.017066367546136836,0.009797076408852296,0.004874010583541458,0.0032072117524253882,0.0019687630569163346,0.007972987757798526,0.006359578739178587,0.0023625860406396443,0.001413925650741253,0.0045813826711063295,0.007633897213246914,0.003554272700448023,0.003926972208351485,0.005422128078307297,0.0037717239648697013,0.006082023719149418,0.008657799469026065,0.004876459953168657,0.0008093676577409962,0.0015541655091777624,0.0013116353309424842,0.003363375104810291,0.002749993869539033,0.003285148208206352,0.008521466543584152,0.0023240765072433155,0.003177215148177168,0.005124222867932153,0.007299870623039053,0.0024387056083635893,0.006231703489190773,0.0033948310890441562,0.004579573509283034,0.006714407911011572
sub-P004,Contrast4Size3,3,1722.8396007413385,1851.2999819299582,1829.7223861949378,884.2584323945077,1283.2901925548836,1138.4906671296092,743.8781001065215,409.6540445851731,525.2704073390961,759.1578702274958,778.0868454073735,380.6570744408305,842.5680580472987,453.12784223847865,518.1191400584088,571.4550638777429,441.719799407056,314.5214045545148,279.2040937376542,266.6306168910968,193.08858918495505,276.51622434565553,135.62930974717494,148.04798394776202,283.42063904788995,449.3671373368546,249.32705519366087,99.72880856225792,141.44475075889343,1102.2279639331587,1771.375255260078,844.8870354571151,871.8548418037427,855.7869187218504,584.3637367465701,426.9260577213761,709.3995872178283,854.5438583446617,506.0895040140018,277.37150122908486,395.71239201339614,391.7256108438719,469.88171350171615,184.19449006982578,552.4705691824995,936.1207569570366,1545.4438815917315,697.2598167582161,556.6636033333847,499.85368480175856,181.6413127515673,459.3394701450508,506.26084349386844,338.30848520499694,406.184178970642,477.74695525543245,388.5352280024509,255.93863979845932,291.0773900088928,539.3599562176865,380.16188922208954,648.0281132766411,605.4962247063931,420.17242888565704,0.017973138334349482,0.019099401795171687,0.017288039192215734,0.009397632936984198,0.013526852285673392,0.012750859282470588,0.008216725153157028,0.0048096781483137835,0.005737366399283944,0.00860567297430182,0.009119955670458714,0.004219188034286152,0.008025897797377456,0.005258022823254351,0.00551856193793107,0.005532632258763983,0.004608142891739851,0.0032448391602672715,0.002638045722991655,0.0028336700850213454,0.002035300229914486,0.003096924347075154,0.0014981335796084797,0.0017382060856167437,0.0030957160894982644,0.005093942618496853,0.002922362335558709,0.0011053901897858944,0.0013473346191135566,0.012790076553582337,0.01886717417999495,0.008179906982820185,0.009095430400176697,0.008828940944881914,0.005521331137229703,0.004537241868120793,0.00747760988394123,0.009570713931212059,0.005590161018028547,0.003256571407167315,0.004322244219351728,0.0044405289529182886,0.00550748341626471,0.002041604479900055,0.005262568740849158,0.010862595158767006,0.016460746424459684,0.006750630799837803,0.005807268386507495,0.0051568662334633385,0.001716228733641374,0.004881721876491105,0.005336373399946399,0.003788984849380071,0.0044866272574560105,0.005609145378858204,0.0042438502739415036,0.002901273005222408,0.00341171799680546,0.0059782445309590464,0.00362123918680898,0.00751961431653932,0.006449227910879663,0.004067965586867806
sub-P004,Contrast4Size3,4,795.7523952439017,694.2062892311518,524.4879949467455,686.7262718357198,1016.9949053956838,722.8979416496088,240.43025811794183,446.32858227443546,584.6123934596052,400.4666169355956,428.2072278294435,314.51419634529935,593.765133973041,365.5393631909524,485.01562202669805,635.5868774505251,516.2495080903495,744.1350956550702,648.1578618447738,142.18434787778094,352.7046072578444,621.7611450922565,435.5363441686788,229.18559381241127,563.0091960878412,463.74558688084824,380.57868442321984,717.4606736091768,338.90528319518774,1045.0115641700418,1508.7550429645094,419.58063301140805,249.39213197071885,185.09089171608375,438.2656876695829,289.0250912012147,325.4403713794111,168.3456767029114,251.7597413089479,216.6997376025892,387.5143639904612,397.4696340629961,349.3396852405681,219.60252336906947,429.40102981248793,840.5925341151519,1489.143533422171,842.931457938494,377.5004149527439,400.8761153087571,449.68483346382686,373.1700326281915,310.1744009288583,148.19150890583694,181.9337507982195,340.66885174738167,325.31466268166645,113.09993600581389,274.70032141840323,385.7927951604988,437.970049151286,372.3369491559582,289.14237839720954,341.8810382046512,0.007118442631979718,0.006194608087766879,0.0047085532615071994,0.006909996405529203,0.00995194212166612,0.007654584161459448,0.002800393727110423,0.0050660297599334015,0.005887951190679553,0.004271647628256238,0.005220936904469681,0.0034934844508313577,0.006014081655670218,0.004273994942985182,0.005234232943307689,0.006383844152364039,0.004618135652614067,0.006640137598063734,0.0058187905991454,0.0014306913439202371,0.0034514389588897387,0.006583672105323185,0.005072877497558023,0.0026013593682149144,0.005670373573251995,0.004946623894576603,0.004640223633383249,0.007969235527241127,0.0034326772153759374,0.01221858598656754,0.016282311312503944,0.004214274185834776,0.0022309497211837415,0.001651620782730565,0.003934498697711546,0.0029082364010473,0.003184641066379104,0.0017825699539270167,0.002932353048320039,0.0024596392954943313,0.0039028691255768274,0.004239679783151877,0.004259340656423395,0.0024392476068422152,0.004349283426329368,0.00982845789454005,0.016070666151703637,0.008466416235950725,0.0033769487386412483,0.0035771361691846228,0.0040370132579896564,0.00375492199711398,0.003035253833907318,0.0015691625492042375,0.0021190599655517527,0.00386674438916709,0.00327642191118616,0.0012064003663827606,0.003349296678229516,0.004285215569907972,0.004436076636411806,0.004353474339637097,0.003120391372114821,0.003433858287479825
sub-P004,Contrast4Size3,5,378.29098932132194,118.66298060643473,457.3835238799223,599.3695422384022,432.7347810371178,98.40885616229288,303.02255721182695,437.1466479844776,447.77051175019466,77.77620078895683,353.6599132206944,353.66720201134143,240.0583554136661,427.4102490551793,382.0805903030364,173.83626025260557,146.2209719191083,290.2379362465187,193.85874381310148,401.03884976863077,165.74681726473733,237.57152394191655,230.2713243162094,568.3881381693873,543.1645040071468,566.871770069556,674.6091299647943,560.8038171863363,898.3021522251056,1034.9779692355455,1867.6690198035296,1408.4220661637855,695.623168277229,659.6921456571062,272.0552341605586,410.93930302406665,565.4847055727529,551.5889934584367,283.2388733820892,389.99028207091294,342.09526602730256,170.97494081783051,296.36665843410583,354.7562167161379,205.30582593249406,987.738426842102,1521.032079810939,760.1660989023176,181.457257941037,332.11639269641773,508.09376776140033,357.93766814191656,302.53296977133016,281.2231574834681,618.5733196832534,393.3883363046568,395.00013025643483,311.5871881439311,321.8918757607039,460.32231833015175,374.040661836621,588.9902388717346,701.888201842581,692.1323583533133,0.003642468243641354,0.00109911487892768,0.004109901173874435,0.006162957730281821,0.004417042944974514,0.0011164202141791247,0.003952807179957089,0.004841765807998091,0.004684554247020673,0.0008953502019146816,0.004723459695036155,0.0035589354233570253,0.0025819357810693703,0.0046779263339430995,0.003886763465667481,0.0016910599618259374,0.0014079247505346447,0.0026883264900941944,0.0017419522942248762,0.0041236421024908,0.0016918233567834965,0.0026951807183358263,0.003003796656164626,0.006295375398047095,0.0056825617527424205,0.0065257591479523005,0.009010037372552451,0.005643340856001361,0.009661644415771031,0.011327642956715477,0.018999100965516033,0.013700974480127429,0.006697979522422048,0.006110393056856462,0.0024446007953026006,0.004225442528812118,0.0057720579410206274,0.006257618737079402,0.0036947369946621965,0.004319469500426149,0.003578984746203914,0.001968242807320706,0.003958254565290472,0.003569894124043476,0.0022081566672556207,0.010810614879232051,0.015472892546644497,0.007394811947306932,0.0017472060352646927,0.0030762253474747652,0.004565567108423185,0.0036804584874231805,0.0030880372419983975,0.0031903959659082375,0.008069039750280425,0.004357105801375775,0.004132472972670461,0.0035869539652071555,0.00429916777242002,0.004632200542063468,0.00402297585812696,0.006446389516732942,0.0071400471239355355,0.0067329872248439995
sub-P005,Contrast1Size1,0,434.39969930405283,403.2279872865543,193.84624523474906,693.0833367918625,826.079151043011,722.5878861795509,188.56838453922205,497.08673375008476,904.1743050043452,852.3887436752767,632.1462779437448,491.69940799369596,808.3373778592746,458.6508221421858,679.7630417542432,624.5553209789185,672.6464690533812,604.1356727762983,140.86585570862343,995.3932506999881,1112.3743495093518,553.6831814896325,243.65639801304442,871.4705734031135,1793.5907915425878,2001.907654218562,531.319896000566,2048.2787063361625,799.5884556531244,3621.672735875052,2875.715800298359,895.5639880337,1061.648079340761,968.0078665180912,914.9109815484541,1109.9744479496376,938.1655076572763,757.4021197043364,484.8027661194773,533.75070733224,1212.0220309873628,479.77598037020766,604.9138692244114,502.09317768495094,667.6393514855763,680.2775419768471,685.4400662029772,617.5906982224074,412.0423619080347,496.5168241550336,474.45816410232305,655.5966936123723,592.0118208624804,454.51385713942943,558.8869190695625,776.3256956818694,862.5922471840802,817.4726100037582,682.1611790754922,1001.2606797773145,778.3597042094152,1336.9738748155391,1214.7817349823076,1035.4305001130067,0.003989898893583716,0.004124796314206455,0.002367361409056089,0.006414666475502516,0.007711446759852007,0.007653721612899153,0.002701506261996305,0.004364649967889716,0.00778874128239857,0.007821040950591015,0.006500867919756131,0.004014870553120008,0.007922442392292957,0.0036122823413985085,0.006024828476809549,0.006072161302476472,0.006178161280840555,0.0061799693347610206,0.0017203345375836998,0.009212623325734604,0.010384011704490707,0.005864666449463503,0.0034907192243076694,0.007651912135182954,0.015450355716258211,0.018368381632347802,0.005463989249883111,0.01672479919430214,0.007836694987717358,0.02852388753828546,0.025487844117174772,0.008707009306247336,0.009751085242285433,0.00990217793860416,0.011173417095680592,0.010273102096040106,0.008757772611854642,0.008022477381798052,0.006945478754061671,0.004686576505560138,0.010440604179613868,0.00440215525771282,0.0062208151876621265,0.0040997387453344395,0.006543473611204381,0.005357789484941,0.006075144684754614,0.0060044486253638205,0.003784549958299547,0.00507908883011323,0.005794354936033047,0.006067717846791199,0.005526428831934487,0.004814255259858876,0.00800683802485565,0.006816496383171189,0.00743054498268153,0.007500670094796035,0.00701521132036077,0.008175588487359744,0.007628633892214768,0.010529856016283595,0.010766768918683762,0.010066844045673071
sub-P005,Contrast1Size1,1,1222.0254899878198,1307.9546925862792,661.782545718485,815.7449377324486,823.3483024787527,644.2410445589143,127.35618062235568,431.45539902681236,385.0661150168227,201.07015062656464,372.8358623301361,318.5201709667684,302.7218652478284,204.32747654657186,170.80855921664067,218.63017519974227,518.8498868698592,582.9694465898925,512.8304980860194,867.3365651976272,833.0461850580281,287.25358372798473,138.41002397342723,855.1325239860713,2145.8956585018204,2310.532572092258,916.4944051393234,1627.878444902306,850.6827579100441,3166.517902922172,3173.8281290114533,1336.5210213932116,339.9351097660048,267.57022812901425,188.14036121313706,832.2744921559946,898.9681670209711,445.6232533333375,123.31112325426342,928.9942485513384,1696.473800777439,742.6778833032606,439.3637010020342,1193.4965190927878,603.7238472461958,1568.5782680924099,1532.6782870540696,802.4467203002691,171.25501038152038,143.03690264954702,153.8722926419572,139.64429203170272,74.58356157219761,128.47102752350395,232.03891502619987,97.63768823069665,218.727962106823,264.0691711775694,104.03131837468518,219.79749986787763,341.68182905283265,294.4653737059632,289.78656233377217,463.174181641267,0.01128336077398589,0.013894324171056752,0.008913009258981936,0.007658853681047365,0.008115662285942737,0.007204226517581906,0.0021356827856205793,0.004244758429176238,0.003422865911213736,0.002109440075553017,0.005041886061628493,0.00302139189264472,0.003379990092805854,0.0018226109270036291,0.0017290060314099798,0.00242561662395832,0.00479071059405867,0.006192849430223828,0.0069068956370955765,0.008143236369368142,0.008211253349487994,0.00321221366232641,0.002321048763498264,0.008412992391426897,0.019074940151995824,0.024239948039299245,0.012393819462412133,0.015441592664949532,0.009498155316606539,0.02824549212843199,0.03212700817152516,0.014828180075322692,0.0031387319779005237,0.0028423824687665114,0.0025339090496264457,0.007814046110552052,0.008861039765784227,0.004983182747558657,0.0020678497260417975,0.009139661193460888,0.01508001383527245,0.007791482153790196,0.005941546787433623,0.011321169066755473,0.006740777118336728,0.013991793661847678,0.015514503574534167,0.008902833759442825,0.0015812534863791207,0.0015194724290540315,0.0020723803882279307,0.0013110902079726341,0.0007351627445887548,0.00143662747203494,0.0038911461853979486,0.0009605822549847749,0.0019442803615477469,0.0027703669125637032,0.0014068229671042704,0.002084936668559274,0.0038149910187190955,0.0026266453088523703,0.002933358353905271,0.005138737110515165
sub-P005,Contrast1Size1,2,552.9396226278092,881.9158887187527,1007.4193299040128,527.4460262635664,298.84595138666384,285.00181343269475,360.7519548519075,92.06824277329159,106.67169023503634,158.2002692803857,225.2093221528277,100.03089011036374,114.66809191779106,168.04539397820233,107.13554029905475,234.66817564009753,1014.461177560547,735.008542622501,491.5651195359219,341.5343499072087,865.0800825184886,938.9229428737266,331.3403000258124,2114.8169297801765,2594.2606120025093,3366.7822912467427,1563.1545673934504,2882.5131190046473,2407.134405168244,3655.4730356540185,3480.0308370271305,2600.966629041875,608.369482489174,485.22714100904363,439.8829995411453,783.4782821771664,1006.6896653927414,926.3882518032455,296.05041108207774,411.7373229796037,1198.320319535467,1156.0271409838851,143.27769588838405,657.1903253202155,253.5048675679346,1035.191969792496,913.4104545248289,410.50991985286316,120.83421369050853,161.77797857233358,137.6853841577948,156.76373505811577,190.23719398327196,219.22653751429036,80.23054846076005,187.40853476120998,268.7514204651168,190.45707240863845,122.7991524639189,222.27998759918523,219.1867596527469,339.9029386029568,164.65267170499015,227.78540305937224,0.004643532720683078,0.007872923821025972,0.01172288924575453,0.004538122321646409,0.002539071152344459,0.002548482825727392,0.006105455115160972,0.0007618677992383377,0.0008455284852600754,0.0013376885090550096,0.0027140812616343398,0.0007972588623600862,0.0011409965030373672,0.001252964553499466,0.0008964841967403983,0.002150021023608387,0.008519345474787774,0.00656147183409649,0.005720123966595676,0.002938546466834877,0.007349940234420316,0.008395837787046915,0.00560768501027811,0.017500181078192612,0.020563293229939796,0.02846838380223321,0.01883815678607524,0.02297399460766742,0.02395201570640043,0.027255600594097113,0.029120053353495885,0.023829958701857935,0.00510902724745599,0.004331656075057623,0.005118722196051637,0.006741012546934382,0.008553091239488919,0.008283752728590037,0.0050104302204781875,0.003407140167703457,0.009498433580650273,0.00977497844778693,0.0017266927758741717,0.005237890121149345,0.0025224817345468244,0.0077185028016033145,0.007643196975842367,0.003761076488859191,0.0010147538756280622,0.001444203146254611,0.001602183382162007,0.0013487882548505609,0.0016163035473782162,0.0019603210908368156,0.0013578416025299262,0.0015508119155547115,0.00213024637517863,0.0016104412362140097,0.0014798982362760776,0.0017715996512999148,0.0021810018994226745,0.002534352912731742,0.0013777735914952112,0.0020869613193732037
