Participant,Stimulus,Epoch,Fz_SNR,F4_SNR,F8_SNR,C3_SNR,Cz_SNR,C4_SNR,T8_SNR,P7_SNR,P3_SNR,P4_SNR,P8_SNR,PO7_SNR,PO8_SNR,O1_SNR,Oz_SNR,O2_SNR
sub-P003,Contrast2Size1,3,-0.09441068920855544,-0.658623464571995,1.4380267878883153,-1.391068160931202,1.4914771614045064,0.4885054576552099,2.6532160996943084,4.740766594491003,-2.3891775375293154,-0.44487527331048016,2.341483921517467,9.754064409000474,-1.6599022374241221,12.62160712328651,10.904658001733136,9.183023981558083
sub-P003,Contrast2Size2,0,8.564421466164333,9.055064102766618,6.491202422556762,6.947267154770813,9.397958686564692,9.218253512364527,3.8104785635719156,0.6266586280836997,6.105794904710074,9.028403000081704,8.85126044239138,3.475221352275641,9.242102168174176,9.525891541056343,11.154464205274744,10.532663209680734
sub-P003,Contrast2Size2,1,6.325528114613776,6.8503794701288765,5.437017951832518,6.419784444758535,7.037746322478558,6.932929179452341,6.592650775106968,3.178745098033841,6.988857936611504,6.4738050129478015,6.358154775152178,5.656207558005741,5.091606541799275,10.300695203999254,12.316167215353227,9.50155074474615
sub-P003,Contrast2Size2,2,6.0407453494967065,5.343414671094878,3.283136259010072,3.824283820843885,6.891027656644634,7.571787904576502,4.178206383085191,4.283813922214119,5.69243340377556,7.082251048130902,9.008655887450775,7.996497989939319,9.074972770050307,11.13976053071486,11.673115108195798,11.549970416937276
sub-P003,Contrast2Size3,0,3.8734637236012426,3.8680434170056595,0.31916797238825845,4.358893248552728,4.14495704843204,4.366164113245677,2.136048354619165,2.0636251729372055,5.135881929906963,6.738352148809582,6.357425066295878,6.243663074724855,7.361570833121278,9.071196544429977,12.572368108031657,10.207821249543713
sub-P003,Contrast2Size3,1,4.641191449066605,5.886869509576407,5.353592787715186,3.7099804017230706,5.839792681049195,6.719179889339593,6.876703579059498,3.0960921114795137,3.4200838925672277,7.1309069113365195,7.992782882578896,6.070907429550405,8.294166153498553,11.123612817184833,10.85344158362467,10.426075777524444
sub-P003,Contrast3Size1,0,5.261989784935553,5.647595906896832,-0.0644167588109494,3.903000732898274,3.8129064182986165,6.110967290372099,-0.5386837576766917,4.589381196937465,-1.8447641419471479,0.5965237954004188,3.3272315987278587,9.443277906439747,-0.7094342303813455,12.496010662720987,13.477143120817786,11.466921110302415
sub-P003,Contrast3Size1,1,7.056005936937649,6.296770470343358,6.978211865065673,5.053637406723643,7.376155722851408,7.734571465874902,5.6188959261290625,-2.140328836419282,1.4379268835433958,5.511468789519524,5.592637117234389,-1.3648128310856953,2.1089554007581253,6.035680022130906,9.172911925611126,8.096526170102766
sub-P003,Contrast3Size1,2,1.506293158510983,2.0987172378460413,1.5477609051020638,0.8733935476495147,0.7121462255371396,1.5994354289279382,-0.5823458931259685,-0.004455990190804703,-0.11010229181468531,-0.3744143839484515,4.6608343930378835,5.001820715853232,5.577187306011757,10.2966321548983,12.122027813257109,11.306650385102312
sub-P003,Contrast3Size1,3,3.1359103767503056,4.069766044268665,4.704705450669197,-0.6699809019613939,1.6212379136784418,5.718592233475757,4.697524155766826,-0.7842976856245973,-3.2714299796601227,1.8546569287762824,5.654280603263697,1.043581718519748,5.233635093588996,6.861385467935667,9.663259202512236,7.790597737792337
sub-P003,Contrast3Size1,4,-1.4240210250174945,-1.4645546732861519,-0.7850015262658165,-6.491293166621139,-4.140053904354629,-0.8263785264763014,-1.3750346200988839,-0.7350125493493902,-3.3739772231376537,2.3261621436996087,4.480732388907369,2.3891375910488732,4.355882389638465,8.414590422557303,10.074590633857316,8.832059827439526
sub-P003,Contrast3Size2,0,2.844734000498949,3.0494114496742926,0.3130245366972931,1.528222074890154,3.5849705879014033,5.266177188717488,2.7683355736043747,-1.1980499542603076,0.9439427523381695,2.167052905669979,-1.6649293915034777,3.4136068794721774,1.220608750451321,11.048318871073182,12.725729245948905,11.891487168231457
sub-P003,Contrast3Size2,1,-3.2166532930296983,-1.917624387617253,-1.8702785307694993,-2.3751706457597264,-2.929304779789046,-1.824015763728921,-3.633870684454989,0.724119731171041,1.2575712837864126,2.8334687572955364,0.1804912574096993,5.99772339143418,5.540529220189337,11.730801991924293,12.23714508072103,12.327598902844905
sub-P003,Contrast3Size2,2,1.955984206944691,1.6282085213087196,0.25183572172866103,0.9993783001766103,3.618577847054904,2.3729079392906223,0.5352367745017192,-0.9995394879598185,-4.929016502349058,-2.5833307301185666,-4.323879954040998,-0.9292055105123159,-1.5992941738189026,5.83804860684287,9.090901754646767,7.644012784730112
sub-P003,Contrast3Size3,0,5.606969672006513,6.070617627015093,3.84568771196294,4.08483972741651,4.83585085105012,6.073342125230895,3.589248262533084,2.559127917218663,3.870841693565705,5.185183782547194,5.482912301666182,3.4997131278080005,6.51523708909836,11.364074376005762,12.69549327704835,12.115188506595045
sub-P003,Contrast3Size3,1,4.577910127926872,4.357922177900948,4.8609318747602375,5.152201769667992,6.886711696763333,6.239455181408422,4.483568943492658,1.0423339754611163,0.2411721932085242,5.814534538555575,3.9754676880775253,1.8235095741080765,-4.805208314178891,7.880248368679413,9.542718305250576,9.120285433482527
sub-P003,Contrast3Size3,2,3.430002173726982,2.5812529590013162,1.7565947063613354,4.3109730625714775,4.614437264599388,3.9862591506910854,1.9352473407364363,0.7536356643103014,4.461934144432795,5.067821380070967,4.078874934670663,1.4969953552913697,4.623900518276278,5.0800777870510885,7.981474214923453,6.8877650770068035
sub-P003,Contrast4Size1,0,3.71367328010044,3.468994798074606,-1.0855470476807392,-0.11469840042135714,1.8712782029431532,3.4644846577571764,-4.949947143223531,-4.734772054627715,-3.7194164644301826,1.4545464976328346,1.874254885993526,1.6574518967297789,1.3690631768995605,5.092374810608167,7.6323216610244415,5.683037277196627
sub-P003,Contrast4Size1,1,0.42878279557401966,0.6056844728321151,0.12542623971782074,0.8018537521621073,2.7929943902462613,2.0968236556396787,1.0274153987536236,-0.11469295580258922,0.4985421818861408,3.861670673792259,1.0379344497075307,1.6787372532215254,2.039211436692882,3.916220747145709,6.083266428150543,1.5073773831764088
sub-P003,Contrast4Size1,2,1.4553418303395802,1.8143241742365932,2.0274835632384676,0.9139746093356809,-1.4544829909782413,0.6859699515648626,1.8181777702580117,-2.114775167078418,-2.3201213778391034,-2.1291107054971685,1.6631553665368766,0.6643996750037588,2.5879390153346464,6.410039428403627,7.574479214896611,5.805833565532879
sub-P003,Contrast4Size1,3,4.945002820526953,4.730363301667478,1.6545004480124572,3.6985478119980595,4.886536097402454,4.696036957796572,0.9775957449338288,1.695000790475722,3.68808876902822,6.099349251763425,5.397264357044374,2.344182528254597,6.1863772710847575,4.949830550307753,8.58083827908414,5.690666864385479
sub-P003,Contrast4Size1,4,-2.177551173457657,-2.3935865542522534,-2.539171847444571,-3.539479872539814,-1.9055306373935446,-4.918716474093386,-3.2886487616842457,2.510195857904107,-0.14939252018796176,4.177414808907497,6.472046729350447,5.031440673880888,8.581235324705244,7.336670325886471,8.356111056274681,6.471187350243067
sub-P003,Contrast4Size2,0,-2.7431681719029672,-4.056318387126401,-2.479295310883059,-2.621238491732706,-2.022376298478849,-0.4646382039061184,3.718758029110645,5.624126934654237,1.0873354283683285,2.042933321370672,3.5803301191050148,6.032135481342675,1.774588580516445,6.947388511296597,8.304371747956647,6.669379146307052
sub-P003,Contrast4Size2,1,4.8357709945166825,2.576239460145172,0.9793577012125221,2.897140011537411,2.2686998543105856,3.918327010439477,1.196770938848663,-8.549822244152912,-1.3591050733954302,3.0143924310856436,0.189207134849313,-1.810450808870261,1.0350440441094455,5.9089733964456945,8.094664572557202,5.972907022505858
sub-P003,Contrast4Size2,2,3.9054327437826393,4.291865229942456,4.786893424305655,3.1404588446837,4.4458070559495475,4.049889007749005,-0.4994001820648455,3.42536473994034,2.7014364772968764,-0.04130508477625903,-0.5005054878315532,2.485573749098682,2.6116380708311446,7.794541537023761,10.682912743419218,8.153343450062906
sub-P003,Contrast4Size3,0,-0.47827715764939827,-0.7760338393295378,0.7773052521571454,1.7530449235142909,0.679183337228269,1.800843479112767,0.6351045442619732,-2.599080933171627,-2.5992182776918216,1.7761068683699286,3.2182057907237245,5.213498407085804,3.238272634908879,7.815890682602737,10.533307419017458,7.65790690232274
sub-P003,Contrast4Size3,1,4.7266736555538875,4.424792196878853,3.9982151148314617,4.117576696461811,4.835808266115643,4.2640960450337255,3.852102901898614,3.796210975784412,-0.6783984204455178,0.6807242757548402,4.166801892581721,5.209460290627489,6.534079252197607,11.36892833895496,12.49304229812996,12.130497136161464
sub-P003,Contrast4Size3,2,2.271885902460401,2.9190438645551136,3.3486881923266316,-1.1800955987607205,1.8345134962988843,-0.04072632270091742,-5.209087060452269,-3.4740925428581795,-4.356896978760037,2.0536071856748666,2.397247339390777,1.8894514895310623,4.192498503608559,9.87796528832719,10.94212202524526,9.042316369339874
sub-P003,Contrast4Size3,3,3.4597625285604323,1.5499022936684992,2.2766463214115036,3.863374696003566,3.300036875399293,3.009398508937124,2.409321041682429,3.105274133920367,5.5843153484717725,6.065175442579363,7.07967985348548,6.348113522291202,7.859388116111221,8.314588138550073,9.884079607927344,8.48443117401054
sub-P003,Contrast4Size3,4,1.1297511878725084,1.3389451419278746,2.301437877121548,0.008649598673360352,1.949966743630559,2.3260657469685238,-3.4402642364268994,0.27443022889592433,-2.135485384788627,0.028856157722461653,-1.5681679371247004,0.897309559161576,1.2423450101672597,4.9396014206866665,8.740699032959775,5.6581258325103745
sub-P004,Contrast1Size1,0,0.903451250348335,0.8168122492105557,-4.542125323164104,0.2779911030174792,1.5347724260671818,0.7250216076549116,-0.36069849795734293,0.9673946691101905,0.5091721226839121,2.042899421683733,1.4313398930802081,4.773459022290327,3.136955991113437,6.0807451265079395,8.640194750030833,7.017646155911843
sub-P004,Contrast1Size1,1,6.48258208847119,7.371972185715974,6.2611496339382064,4.0586836325396005,4.980030568420897,6.376415797922345,-1.335785741633371,0.3506856441009368,2.8086171129442477,1.8963789922082954,0.8249093867511126,1.6404480450455838,-0.41195097558221033,4.8817342298744055,8.404267568313621,5.04971698407669
sub-P004,Contrast1Size2,0,1.4541889403317434,2.0116489673060696,2.0070880239178788,-1.0974968963568008,1.4728132615125498,0.5741082777888971,-1.3851852527243713,-0.10463027178182184,-0.06394215841095667,-0.6012158165080694,0.012503960679319314,3.656982990629249,2.1671969874758448,9.418338995438223,11.080553000490774,8.331901721502739
sub-P004,Contrast1Size2,1,3.6578963121937678,3.7722591051212504,1.9951765599900984,3.5244190356084877,4.327141045549262,4.030152172897035,0.5040468109135575,-0.9311735787262886,4.218417514407688,3.945215393755217,0.20037197430892523,-3.3550225822977566,0.914125854623966,6.291177859265002,10.95388970394611,7.208462041667404
sub-P004,Contrast1Size3,0,-6.038529039807631,-6.034084427428084,-0.23402671204652617,-1.0572422269606985,-1.3491225830185172,-2.5743580879767554,-0.9741248538080904,1.9265562183535665,0.3972908363859491,1.067301278183217,0.3296270426300689,4.684102256214003,3.35943404031388,8.037988348196999,9.601837801733726,7.078317560199212
sub-P004,Contrast1Size3,1,7.92698237381403,7.981353719355622,5.777700041875323,5.042453774914514,7.220073027504346,4.844167462366753,4.557750591044478,-2.3081501887851674,2.0533722520168167,3.225811053483312,0.8486031494539306,-1.327751588127291,-0.17764791570803268,7.210611821100871,8.113349950219627,3.7323327400617607
sub-P004,Contrast2Size1,0,2.609872141207007,2.6205736731006595,0.7179219847466274,-3.029693929663777,-3.249804387035179,1.4671644968844406,0.33775478598918074,-0.8492902490852021,-1.8223999005285394,1.3606556966024528,4.450202153288559,-0.6164751724979136,5.316805834799585,6.222779641233722,9.03785459603698,7.005786037780552
sub-P004,Contrast2Size1,1,-4.362255876662514,-3.699116888477698,-3.082724139476742,-0.8034242047638431,0.11470312790041806,0.5213381588722367,-1.877273519834851,-3.290162050482157,0.5482522405939905,-0.3659693201150965,-6.54229072006803,-7.54268236675976,-12.094388609095754,-0.4416915593026522,5.358725716320322,2.5780917177821583
sub-P004,Contrast2Size1,2,-4.78239504033553,-3.973188768430977,2.1398318653734956,-2.429251011202182,-4.155254904477959,-4.1704356409675505,-2.776028747955233,-2.6669661212020674,-0.6330281633826045,-7.042235614521168,1.8418433550332853,-2.996651825604966,3.4116685843800996,4.397262817614916,8.721034441490437,8.02380720679323
sub-P004,Contrast2Size1,3,3.8840324423109345,2.6418450694037303,2.9595085661365057,4.971395481317047,4.858674431457923,3.9122676510615046,1.7908458548604744,5.317708590602189,5.052986891179014,3.0741712596500443,2.881426823994162,5.139554142540126,2.113627884414865,4.268666649782392,8.0995018877423,6.847259417878986
sub-P004,Contrast2Size2,0,-2.018496452449904,0.2702763455358193,-1.4052168457863292,-0.7950026580567562,0.1944112001303303,1.6126977948130894,5.32492660111097,3.7943405284123655,3.0778620957311595,-0.13907285841046566,-0.35165798134433635,4.211363594502134,-0.6684344013170208,6.6715051620360075,7.998886944542579,5.327210500512351
sub-P004,Contrast2Size2,1,2.310670811841766,2.07828945279175,-3.6046419040854873,6.191812846887913,6.366101375000049,4.728844357453266,2.112866498848058,5.804347686991024,7.1443059353786715,5.491260019862468,4.286527099342438,4.873610153086233,3.6708723356967186,4.638047747417983,4.7431174942640295,0.10748944188462162
sub-P004,Contrast2Size2,2,3.6458301598881393,4.078235131023717,3.3844991548485597,6.277857244817523,3.9672960875243484,3.6649078242882576,1.9589204055533402,1.4665671085510485,5.031923815517578,3.1598902346882025,1.7761848228610535,0.24021937106067606,0.08067319727866754,3.207264443949635,9.132833625613872,2.938019229746542
sub-P004,Contrast2Size3,0,2.2593382073317434,2.7177188448215563,1.8324859622050802,3.4860790942878612,2.3128156673044775,2.0314280649841585,6.32963225561698,4.200915785210954,5.745002872571935,5.04713214847505,-1.4694145382899273,4.275920697894317,0.6079616239035659,6.553962135408317,8.233012097235225,4.664477052813395
sub-P004,Contrast2Size3,1,2.034361471388227,3.43354312207593,3.9856380193484338,4.341484473499758,5.704913065492545,4.866777011014408,1.1125446320209962,2.2835288079591325,2.8466970748283367,3.695184162259921,2.4868497740192335,-0.7818421874384585,1.3064541796329077,3.3441008635686558,8.037669126382422,5.324452642903176
sub-P004,Contrast2Size3,2,6.040226631226187,7.281589390898988,4.861617646365301,4.7787491437822505,6.291517119371839,7.149907290133567,5.820811365231394,3.1373876782347976,5.02193835507742,3.0612651613686936,1.7112106628616588,1.7400000125140203,-0.7336195497696335,4.146415369694646,5.846383453519155,2.992194346810722
sub-P004,Contrast3Size1,0,0.22729780698805546,-0.02378701816866456,1.5497366104557644,-7.569558772574421,-3.969193552824465,-2.6725978736755884,0.820720230898488,-4.6160974384157205,-6.934742858489172,-5.843058406496711,-1.0643115038627102,-2.657516041434265,2.0446542582805574,2.480248268616244,7.178961886573476,6.288192430595624
sub-P004,Contrast3Size1,1,-3.9872339165286204,-4.119882959166682,-7.260156416998644,-0.8203216913126371,0.2177207155648999,-3.1693377627379054,0.6681426788326923,-1.9310662377226526,1.0944844401062466,-0.5545527459760344,1.9025491856696672,-1.8256703097704583,1.71736356671893,-9.202183260346867,3.562040776438677,2.2875699892554344
sub-P004,Contrast3Size1,2,0.42630391559732644,-0.7533623459008282,-1.7603549602219581,3.4304505916568875,3.9357419471496806,2.435384659482421,-5.804463436250835,2.5932387890235042,4.587157840375359,5.548160978746698,5.5311667296952995,2.8192181116092256,4.466563798477022,3.82800201020723,7.001709923182284,2.398205034381408
sub-P004,Contrast3Size2,0,3.802409669436879,3.6450624401113996,1.5559247674440513,3.3363408012988147,3.82800742766309,4.094841613471044,3.279771460782073,-5.608369837561959,2.307884982677707,1.1545166440846222,-0.508793952133388,-3.5270493235856066,-0.7525623195408673,1.1442593192074744,4.994727859723484,-1.0367113608400031
sub-P004,Contrast3Size2,1,-0.26359157346621986,-0.5595793173527346,1.9337455361547453,2.8132194057369353,3.0588971558616085,1.5872288457162926,1.9048282088649944,-2.603756456940835,3.612284925062641,3.1686749391439557,2.0910366553413695,-0.9881552373376696,1.2215826741176332,3.5358653454755693,6.693859813484573,3.128857698828687
sub-P004,Contrast3Size2,2,-2.0311621994441804,-1.0938217386218463,-5.167551205157565,-5.335121265003697,-0.9941498295379445,0.5208542367416215,-4.417861050605375,-5.927201770251034,0.0515556019730511,4.005066787228665,5.7027100081393165,-2.8269303210715835,6.263254449758681,2.5216581413091794,7.98192482896977,3.7710721283523703
sub-P004,Contrast3Size3,0,0.8844475877190144,0.33846102405046985,-1.2027695048774523,2.59127499630154,3.3898344136243006,3.0403664045906424,0.19689135867594326,1.7124865869481745,5.258667678841561,3.919486965284857,5.781343367043384,1.9063399333266036,4.842995097848383,5.923117343118327,8.95796597671577,3.3199558123999235
sub-P004,Contrast3Size3,1,-0.008803702234400128,-0.6027785347051412,-4.965775261733489,0.8729933957329126,2.9905386447687654,3.1285710000565925,4.651823451060592,1.8767366472361404,2.8944876551622096,1.2604907025002072,-0.008475870491417547,-0.0575775323561544,-0.3257307828845313,0.6299530359726919,6.373261135274735,-0.3345607244173754
sub-P004,Contrast3Size3,2,3.171801547125996,3.8672899462924915,2.5724654011214945,3.593939604408619,4.2738943942339755,6.253233875764261,7.333787873429566,2.777740146670914,5.553883205725455,6.579196289904229,4.144446901194674,1.5942514665478642,2.4353331679810246,3.25778330951725,6.2415492343510905,0.1651650633748443
sub-P004,Contrast3Size3,3,2.9828564119067074,3.3541516369147395,3.5413690360841326,3.3173755139191123,4.41455169652454,3.061522613504021,1.4837437085025478,0.15508145710585974,4.846307522891658,0.8977924514225005,-1.7476011842572814,-0.47249313144777155,-2.503869607365856,5.62835108093977,8.00132181900645,4.785613480859366
sub-P004,Contrast4Size1,0,-4.637068029292648,-5.057194250476378,-3.002621757467749,-8.141535269923864,-9.709836748659376,-9.426235938735491,-11.278802761739469,-7.591120229883574,-8.899425080818776,-1.1027088042793696,2.295346416011536,-3.9394125842409626,3.7983739135622323,-3.8660703789764206,1.8491658197761995,1.6083182954873745
sub-P004,Contrast4Size1,1,-8.204167759729117,-8.275363231945615,-4.031117648914903,-0.9709615645904663,-0.029103502483505128,1.6027181493429477,-1.2561554895275542,-1.7562410413569365,0.42616317875789944,1.6551468688366955,2.761563353283959,-0.3636338038371237,2.95564456041074,3.195800102664772,6.684057932404707,5.203775313626107
sub-P004,Contrast4Size1,2,-1.3645100005668684,-2.82491498714867,-3.9277931028586472,0.45377299213322697,1.9091230791012737,-0.4110499565683575,-3.204019994304038,-2.61860506755883,1.1433587010096578,4.50822661364156,4.5977749979060345,-1.4242864643332527,4.094207307169131,-1.9668415112280053,4.471716546786819,2.8159580897506724
sub-P004,Contrast4Size1,3,-0.6388720027197492,0.5684542209915371,2.8645356645740727,-1.073358418987417,1.2317243821853316,3.0509064110415336,0.9763144915592039,-0.13157788338804732,2.1229104025552865,4.477014642277764,1.231659873097198,2.307474341394093,-0.8883552919626901,2.2034880347216728,2.9164867903565432,-2.083444095505808
sub-P004,Contrast4Size1,4,1.1298977438298368,1.8785632210545984,-3.413004306878925,4.110679546541353,2.9883922953810558,0.4931613970559031,-1.195273049844163,2.758074206312621,5.606946559805435,2.506203420127772,1.7897568038126919,3.245086604550079,1.5476627397354914,4.820381076221604,7.647610492362861,5.439149116603605
sub-P004,Contrast4Size2,0,-1.807215694869305,-0.2275448418553977,2.375518319315794,-9.768368912388862,-4.396007882004529,-0.9426018542288925,-2.726273070485913,-0.9213471696723927,-1.856547303541739,-6.0778225913476005,-6.967211576620118,-0.36014640877169346,-5.756177460907782,2.8788364389760455,4.586896558983425,0.0419213088056678
sub-P004,Contrast4Size2,1,-0.9570966355033501,1.7810796406657938,4.193957657749062,-0.6154147999048385,0.6156469218891809,2.322427334294292,4.839665883224804,-3.7856385020638927,-0.3852606340623549,1.3207025052864696,2.4341608630546756,-3.963851182140263,2.662870099593992,2.1275870010375892,7.27056396315972,4.020196486046515
sub-P004,Contrast4Size2,2,-0.608777017788353,1.659648940904793,1.2707279702352836,1.7894211171367558,3.116795391351863,3.714242341190734,2.2143693732361793,2.9969626555589657,3.7242725579102998,3.7392896118972425,2.9881121543741243,1.1305371482342925,1.5720180916189817,5.76624334264496,7.556086951636603,2.8753001528342774
sub-P004,Contrast4Size3,0,1.076576749437105,0.9382049978755131,2.0060675713382397,2.3613885811127098,2.2402251204975285,0.5705437280598942,5.74942843046118,3.651354107607714,3.5769825986128634,1.209857114954704,0.2893466838183842,1.0347294316750002,1.204064520622108,1.742210394346693,7.098604174157249,2.852393696339311
sub-P004,Contrast4Size3,1,5.9611866392003146,4.383120040340429,0.15402495282507314,4.349141800704299,5.507573290031877,5.644641728167169,-0.049465248595267935,6.931617374333284,5.846886656667599,5.636667226102361,6.948045393377544,6.6261386306282155,7.129438963225821,8.133325024191384,9.936855105656715,6.004787149832102
sub-P004,Contrast4Size3,2,-2.149818966823241,-0.15635770277858485,2.70577937070576,-1.3572670948809782,-1.3888255014975939,-0.7641766970141385,0.0197502181799112,-3.3152964239336984,-1.6556810721956297,-3.3460108018911807,-2.142014249528395,-1.1783724735258185,-2.476245131174837,3.900422789959947,7.837643147013419,2.4845831902745763
sub-P004,Contrast4Size3,3,3.5162901552885635,2.306426741714276,-2.4276711673740174,0.6450541622777679,1.9711066121927623,3.0982321050170034,1.2959353303475472,1.8088535959489884,0.6437781024943576,-0.2605568482456545,2.778719851633638,1.7126257814201638,0.2938852570570881,7.2187458795323165,9.201028043168096,1.6463021332122132
sub-P004,Contrast4Size3,4,-3.3127155351148647,-0.1393359792223202,2.315535481639937,-1.297852162746527,-2.125950034978036,-2.2401142769344045,-0.8560897312973423,-6.62775890844399,-3.1143815479855386,0.4754971111761,-0.7304892972714396,-4.22691309473419,-1.2039404445182615,4.82378363732673,7.367613202835686,-0.12668713382209673
sub-P004,Contrast4Size3,5,1.3019182967824325,0.2797977155512843,-0.08247304629187888,1.33210845710608,1.084104959836937,2.3272020016903063,1.5742324944375992,5.363883446116716,1.5322108069733407,2.0862935813307435,5.733767817843093,4.169856761749477,5.046287004156013,7.390635442307532,10.428562334169333,8.008923003392871
sub-P005,Contrast1Size1,0,2.973394838602619,3.2372603613647026,2.3489681843968615,4.414454976520888,5.370020380491854,2.31299365871147,0.5510719005968753,3.3006590524101673,6.592888823039588,5.632432668027225,3.3634268911180603,7.690596131490887,3.68685656014946,9.721018610137824,9.008173482122814,4.524477400349479
sub-P005,Contrast1Size1,1,-4.189432336017801,-1.9182364578514997,-1.7061671220260919,3.2585576638643627,2.9160630610194676,-2.9280707387969844,0.37284385807337017,2.4864690682007926,8.790789403860723,8.227529156709682,4.096093533200068,5.39873171154861,1.6013386774374565,7.529972083279008,7.994502937719633,3.590673421160044
sub-P005,Contrast1Size1,2,-3.191323240554822,-3.2665383178329503,-2.2560622838300306,0.27548787014420417,4.780479762860585,4.722649342137216,1.7704428400483943,1.7528552721080626,7.927853473562923,8.893558539015146,5.824512766432227,6.123095290656012,6.848663356202653,7.763238517477049,8.052834560760203,6.9678189783918505
sub-P005,Contrast1Size1,3,3.1345352943001608,1.2966796978400483,-3.206147082771812,4.843489869815025,9.272736688821388,6.751277408203331,2.623360749903279,4.603732381439346,2.89719077476035,11.558208731318958,2.299262360865581,9.104982771333068,8.336234198502538,12.009571522682005,12.783367760625326,9.91426209460265
sub-P005,Contrast1Size2,0,6.936593328254909,6.699179268823788,5.6831430844087905,7.556148745389311,10.480935046080829,8.469478021054922,4.503925959923465,2.9728579206152657,6.416094561298543,6.872872662644738,8.25122102686401,2.075355675568748,7.726801046980896,5.068259325336761,7.709290740867556,3.943097113956127
sub-P005,Contrast1Size2,1,5.3749748803926085,4.8046825176131955,1.659264047110454,6.217755271574549,9.940017468811055,5.944054546563945,-2.4054522294419507,4.591656171071737,7.283756450567854,7.927392628998973,5.59719426197829,2.089717960377403,3.149331899490462,7.326521860509004,9.220927182249328,-2.7807108712702777
sub-P005,Contrast1Size3,0,5.750486621931308,5.640389417651078,3.47695618828269,7.785384421706808,9.481057145597163,6.044678520222281,3.3603360142599055,4.22959591726764,8.179377034550694,6.551656659039029,3.1909993388520945,6.950244761094141,1.2236071702551015,10.801877877219752,11.605904910330608,5.148924979847667
sub-P005,Contrast1Size3,1,7.97612892532314,5.8136981678144215,3.7628643747076724,7.02467319265393,10.032002549468299,8.107526626965608,8.009734167236186,3.180883547661612,7.793345780059883,7.617470992088792,8.38666531436323,6.249411102054337,4.348052457810855,11.351713582780556,13.41810674927885,8.416229456681389
sub-P005,Contrast2Size1,0,1.7153299952819214,1.897248418392044,0.9175268544581227,4.514674097067926,6.825171572532835,6.218443339615303,3.205934053257163,0.9455703509426989,9.15491919291855,9.867216284476397,0.268577402283515,3.936120477303651,1.0665168422380202,6.925365057061671,8.811064735783296,4.399752647551905
sub-P005,Contrast2Size1,1,4.721195837127113,4.8770675958545615,4.184199052297879,3.457369020844345,5.574975750258217,5.635689887841986,4.827130820134668,1.3955312208141921,5.7749505570400474,8.972557321409173,4.010240258488148,4.887472613057701,6.036943938383158,7.890157696221282,10.032302002449285,8.932718313291959
sub-P005,Contrast2Size1,2,7.257240502600321,6.619285310199939,5.9224528373489695,9.186075515351762,10.4975507691146,6.280870173975438,4.101110958440491,4.300844716373053,11.261393798689344,9.717526070938533,6.182817672436895,8.652682162721145,6.164646607293456,9.887280678482123,11.546322147157364,7.793736108284413
sub-P005,Contrast2Size2,0,7.497006252949782,7.742682005222967,5.265874204556072,8.434083876845055,10.389518038584956,8.821789545888066,4.8226803194551735,4.431623386115321,9.853983721511515,9.123100370506505,1.8797073093750942,4.7926652267442575,-1.6737323174180538,8.667729494226856,9.430481086401278,-1.5916455093741841
sub-P005,Contrast2Size2,1,8.578109142494087,9.56944358587372,8.561210209759174,9.081336986888811,11.120499289058133,10.183297784929486,9.683599578141214,3.443908145139086,8.854749215891548,9.955875004696688,4.051781666777235,6.330351833377414,-1.9374232142349546,9.435393661551906,11.355854041534814,6.427679243839894
sub-P005,Contrast2Size3,0,2.668026002796901,1.5285757970843328,-0.2592196533772849,0.7067721060690914,3.5459902209061225,1.5646155837964684,1.8159545736896263,4.675570992386348,2.293068157594776,-1.583637484203243,2.2705987511736767,6.52049573240091,0.7500785986861992,8.375073091759962,9.693359890038414,4.859365317790659
sub-P005,Contrast2Size3,1,-0.582320053881223,2.8963385707327696,1.3543935609957014,-0.9893619576425106,3.0141364123483596,1.642920607902891,0.7899248710316564,3.5809041518404037,6.473510992543271,4.338604300965927,2.8587426854840876,9.4409808155604,5.156710676403136,12.110589763272905,13.214333525819734,9.943653652626397
sub-P005,Contrast2Size3,2,7.924005646024828,7.081797606108539,7.259250229201131,7.298634461990478,9.793568192891982,7.374855944040792,6.1385207174448855,-2.6242900163503577,5.582297315448528,3.830513997229911,7.531941798377076,-1.0631335112303266,8.02635417264919,9.692589017068657,11.855432549621995,9.658498447453551
sub-P005,Contrast3Size1,0,-1.8168743434356078,-2.3838092431657483,-2.5154807654405382,-2.2819770947426457,-0.9847359961775694,-2.3063395963650413,1.00260370611341,-0.5350197795645614,0.4115361075190429,5.9671267847133755,7.836345059352931,-1.0805060488127867,6.404157655819445,0.513500744441741,3.2917360922466687,-2.989796149734068
sub-P005,Contrast3Size1,1,-0.0040550921734442994,-0.31216548938842714,1.9324674980389112,3.766336862402984,4.13907216971145,4.278908820327933,1.0468437233307297,8.126204980803099,7.297755560572561,5.845651716302816,4.7965897886889275,6.67969419863161,4.957874573922456,0.4785660243775496,2.315101453246539,1.9794637651209954
sub-P005,Contrast3Size1,2,-0.8316903610543113,0.032577226953871045,-0.9670161146681978,-6.433172538848923,-6.948136524134949,-4.431255718577431,-8.476224223395855,0.4772286082556588,-11.649632260986468,3.213327188679185,-4.989931580198799,-2.0301622856381822,-3.1409956484107933,0.13198169976141869,3.5633340806330227,0.5062651664050286
